Customer Details,,,,,,,,,,,,
,,,,,,,,,,,,
CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11216,MRS.,JASMINE,TORRES,05-10-1991,S,F,jasmine32@adventure-works.com,"$60,000",2,Partial College,Professional,Y
11217,MRS.,NATALIE,ADAMS,02-01-1991,S,F,natalie58@adventure-works.com,"$60,000",2,Partial College,Professional,Y
11218,MRS.,OLIVIA,BROWN,09-01-1991,S,F,olivia4@adventure-works.com,"$60,000",2,Partial College,Professional,N
11219,MR.,CHARLES,COOK,11-22-1991,M,M,charles69@adventure-works.com,"$60,000",2,High School,Professional,Y
11220,MRS.,ERICA,HUANG,2-13-1991,M,F,erica5@adventure-works.com,"$60,000",2,Partial College,Professional,Y
11221,MR.,NATHAN,PERRY,5-31-1991,M,M,nathan3@adventure-works.com,"$70,000",4,Partial College,Professional,Y
11222,MRS.,ALEXANDRA,RIVERA,08-07-1991,M,F,alexandra11@adventure-works.com,"$80,000",3,Bachelors,Mgmnt,Y
11223,MRS.,HAILEY,PATTERSON,09-05-1992,S,F,hailey30@adventure-works.com,"$70,000",2,High School,Professional,Y
11224,MRS.,TIFFANY,LI,8-26-1992,S,F,tiffany3@adventure-works.com,"$70,000",2,High School,Professional,Y
11226,MRS.,SYDNEY,ROSS,9-16-1992,M,F,sydney26@adventure-works.com,"$60,000",2,Partial College,Professional,Y
11227,MR.,MARSHALL,CHAVEZ,08-01-1992,S,M,marshall35@adventure-works.com,"$60,000",2,Partial College,Professional,Y
11228,MRS.,ASHLEY,JONES,04-08-1992,M,F,ashley3@adventure-works.com,"$60,000",2,Partial College,Professional,Y
11229,MR.,ADRIAN,STEWART,11-22-1992,S,M,adrian21@adventure-works.com,"$70,000",4,Partial College,Professional,Y
11230,MRS.,AMBER,TURNER,3-23-1992,M,F,amber4@adventure-works.com,"$70,000",4,Partial College,Professional,N
11231,MR.,DENNIS,ZHANG,11-04-1993,M,M,dennis1@adventure-works.com,"$60,000",2,High School,Professional,Y
11232,MRS.,HAILEY,BRYANT,9-17-1993,M,F,hailey38@adventure-works.com,"$60,000",3,High School,Professional,N
11233,MR.,TODD,LI,8-30-1993,M,M,todd5@adventure-works.com,"$70,000",4,Partial College,Professional,Y
11234,,ANNA,GRIFFIN,11-09-1993,S,NA,anna46@adventure-works.com,"$70,000",4,Partial College,Professional,Y
11235,MR.,ANGEL,STEWART,1-28-1993,M,M,angel24@adventure-works.com,"$70,000",4,Partial College,Professional,Y
11236,MR.,JEREMY,BUTLER,2-23-1993,S,M,jeremy29@adventure-works.com,"$70,000",5,Partial College,Professional,Y
11237,MR.,CLARENCE,ANAND,9-13-1999,S,M,clarence36@adventure-works.com,"$130,000",2,Bachelors,Mgmnt,N
11238,MRS.,MAYRA,PRASAD,7-31-1999,S,F,mayra9@adventure-works.com,"$130,000",2,Bachelors,Mgmnt,N
11239,MRS.,LATOYA,GOEL,9-26-1999,M,F,latoya18@adventure-works.com,"$130,000",2,Partial College,Professional,N
11240,MRS.,ANNE,HERNANDEZ,12-01-1999,M,F,anne4@adventure-works.com,"$160,000",2,Partial College,Professional,Y
11241,MRS.,LISA,CAI,10-01-1998,S,F,lisa24@adventure-works.com,"$100,000",2,Partial College,Professional,Y
11242,MR.,LARRY,MUNOZ,11-01-1998,M,M,larry9@adventure-works.com,"$110,000",2,Partial College,Professional,Y
11243,MRS.,ROBIN,ALVAREZ,9-29-1998,M,F,robin2@adventure-works.com,"$150,000",2,Partial College,Professional,Y
11244,MRS.,ALEXIS,COLEMAN,11-16-1998,S,F,alexis28@adventure-works.com,"$170,000",2,Bachelors,Mgmnt,N
11245,MR.,RICKY,VAZQUEZ,10-17-1997,M,M,ricky15@adventure-works.com,"$120,000",3,High School,Professional,N
11247,MRS.,CLAUDIA,ZHOU,5-27-1997,S,F,claudia7@adventure-works.com,"$130,000",3,Partial College,Professional,N
11248,MR.,TRISTAN,ALEXANDER,3-15-1996,M,M,tristan19@adventure-works.com,"$110,000",3,Partial College,Professional,Y
11249,MRS.,CINDY,PATEL,07-02-1996,M,F,cindy3@adventure-works.com,"$130,000",3,Partial College,Professional,Y
11250,MRS.,SHANNON,LIU,03-01-1996,M,F,shannon4@adventure-works.com,"$170,000",3,High School,Professional,Y
11251,MR.,XAVIER,LONG,6-24-1973,S,M,xavier51@adventure-works.com,"$30,000",4,High School,Professional,N
11252,MR.,NICHOLAS,THOMPSON,5-28-1973,S,M,nicholas16@adventure-works.com,"$90,000",3,Graduate Degree,Mgmnt,Y
11253,MR.,JOSÉ,HERNANDEZ,2-18-1974,M,M,josé54@adventure-works.com,"$60,000",2,Graduate Degree,Mgmnt,Y
11254,MR.,JOHNATHAN,VANCE,2-21-1974,M,M,johnathan5@adventure-works.com,"$70,000",4,Graduate Degree,Mgmnt,Y
11255,MR.,COLIN,LIN,3-25-1974,M,M,colin8@adventure-works.com,"$70,000",4,Graduate Degree,Mgmnt,Y
11256,MRS.,KATELYN,HERNANDEZ,09-10-1974,M,F,katelyn42@adventure-works.com,"$70,000",4,Graduate Degree,Mgmnt,Y
11257,MRS.,JACQUELINE,POWELL,12-27-1973,S,F,jacqueline9@adventure-works.com,"$120,000",1,Graduate Degree,Mgmnt,Y
11258,MR.,XAVIER,HILL,6-18-1974,M,M,xavier26@adventure-works.com,"$120,000",1,Graduate Degree,Mgmnt,Y
11259,MRS.,VICTORIA,STEWART,3-17-2006,M,F,victoria24@adventure-works.com,"$100,000",4,Partial College,Professional,Y
11260,MRS.,KATELYN,KELLY,04-02-2006,M,F,katelyn1@adventure-works.com,"$110,000",2,Bachelors,Mgmnt,Y
11261,MRS.,STEPHANIE,COLLINS,4-14-2006,M,F,stephanie52@adventure-works.com,"$130,000",1,Graduate Degree,Mgmnt,Y
11262,MRS.,JENNIFER,SIMMONS,4-24-2005,M,F,jennifer88@adventure-works.com,"$80,000",4,Bachelors,Mgmnt,Y
11263,MRS.,TRINITY,RICHARDSON,09-01-2005,M,F,trinity9@adventure-works.com,"$90,000",5,Partial College,Professional,Y
11264,MR.,EDUARDO,MARTIN,06-07-2005,S,M,eduardo13@adventure-works.com,"$90,000",5,Partial College,Professional,N
11265,MRS.,ELIZABETH,JONES,07-03-2005,M,F,elizabeth7@adventure-works.com,"$90,000",5,Partial College,Professional,Y
11266,MS.,TAYLOR,HOWARD,4-25-2005,S,F,taylor14@adventure-works.com,"$90,000",0,Partial College,Professional,N
11267,MR.,DAVID,DIAZ,9-22-2005,S,M,david55@adventure-works.com,"$120,000",4,Partial College,Professional,Y
11268,MRS.,KATELYN,CARTER,4-23-2005,M,F,katelyn33@adventure-works.com,"$130,000",2,Graduate Degree,Mgmnt,Y
11269,MR.,RYAN,FOSTER,10-03-2005,M,M,ryan19@adventure-works.com,"$130,000",2,Graduate Degree,Mgmnt,Y
11270,MR.,ROBERT,LEE,4-24-2005,M,M,robert82@adventure-works.com,"$130,000",2,Graduate Degree,Mgmnt,Y
11271,MRS.,DANIELLE,REED,5-26-2005,S,F,danielle23@adventure-works.com,"$150,000",2,Bachelors,Mgmnt,N
11272,MRS.,LAUREN,MARTINEZ,10-31-1997,S,F,lauren35@adventure-works.com,"$70,000",4,Partial College,Professional,Y
11273,MR.,NATHAN,LAL,9-21-1997,M,M,nathan26@adventure-works.com,"$90,000",2,Partial College,Professional,Y
11274,MR.,KYLE,FOSTER,04-02-1975,M,M,kyle11@adventure-works.com,"$50,000",2,Graduate Degree,Mgmnt,Y
11275,MRS.,JENNY,RAI,01-08-1975,M,F,jenny40@adventure-works.com,"$80,000",4,Graduate Degree,Mgmnt,Y
11276,MRS.,NANCY,CHAPMAN,09-08-2004,M,F,nancy7@adventure-works.com,"$80,000",4,Partial College,Professional,Y
11277,MR.,CHARLES,JACKSON,5-30-2004,M,M,charles15@adventure-works.com,"$80,000",4,Partial College,Professional,Y
11278,MR.,JONATHAN,PHILLIPS,08-09-2004,S,M,jonathan35@adventure-works.com,"$90,000",0,Partial College,Professional,N
11279,MS.,AMANDA,COOK,09-01-2004,M,F,amanda3@adventure-works.com,"$90,000",0,Partial College,Professional,Y
11280,MR.,ROBERT,COLLINS,08-10-2004,M,M,robert45@adventure-works.com,"$90,000",0,Partial College,Professional,Y
11281,MRS.,MEGAN,BARNES,9-29-2004,S,F,megan53@adventure-works.com,"$110,000",4,Bachelors,Mgmnt,Y
11282,MR.,CHRISTIAN,THOMAS,01-06-2003,M,M,christian46@adventure-works.com,"$90,000",5,Partial College,Professional,Y
11283,MR.,ARTURO,LAL,10-16-2003,M,M,arturo33@adventure-works.com,"$110,000",1,Bachelors,Mgmnt,Y
11284,MRS.,THERESA,SERRANO,3-17-2003,M,F,theresa12@adventure-works.com,"$110,000",1,Bachelors,Mgmnt,Y
11285,MR.,JEREMY,ANDERSON,03-09-2003,M,M,jeremy2@adventure-works.com,"$120,000",1,Partial College,Professional,N
11286,MR.,HUNTER,GRIFFIN,2-21-2003,M,M,hunter16@adventure-works.com,"$170,000",0,Graduate Degree,Mgmnt,Y
11287,MR.,HENRY,GARCIA,01-06-2002,M,M,henry16@adventure-works.com,"$70,000",5,Partial College,Professional,N
11288,MRS.,CINDY,SANCHEZ,09-06-2002,M,F,cindy19@adventure-works.com,"$110,000",1,Bachelors,Mgmnt,Y
11289,MRS.,MARIA,CARTER,2-25-2002,M,F,maria53@adventure-works.com,"$130,000",1,Bachelors,Mgmnt,Y
11290,MRS.,KATELYN,SANCHEZ,08-08-2002,M,F,katelyn26@adventure-works.com,"$130,000",1,Bachelors,Mgmnt,Y
11291,MRS.,JENNA,WRIGHT,4-25-2002,M,F,jenna19@adventure-works.com,"$130,000",1,Bachelors,Mgmnt,Y
11292,MR.,SETH,PHILLIPS,10-26-2002,S,M,seth42@adventure-works.com,"$150,000",1,Partial College,Professional,N
11293,MR.,LUKE,LONG,5-16-1996,S,M,luke28@adventure-works.com,"$60,000",2,High School,Professional,N
11294,MR.,DALTON,CLARK,8-23-1996,M,M,dalton18@adventure-works.com,"$60,000",2,High School,Professional,N
11295,MRS.,TAYLOR,LEWIS,05-06-1995,S,F,taylor67@adventure-works.com,"$80,000",2,Partial High School,Skilled Manual,Y
11296,MRS.,HALEY,RICHARDSON,9-26-1976,S,F,haley10@adventure-works.com,"$50,000",2,Graduate Degree,Mgmnt,Y
11297,MR.,NOAH,COLEMAN,1-23-1976,S,M,noah2@adventure-works.com,"$70,000",4,Graduate Degree,Mgmnt,Y
11298,MR.,JON,LUO,2-21-1976,M,M,jon46@adventure-works.com,"$70,000",4,Graduate Degree,Mgmnt,Y
11299,MR.,ORLANDO,VAZQUEZ,3-22-1977,M,M,orlando14@adventure-works.com,"$70,000",4,Graduate Degree,Mgmnt,Y
11300,MR.,FERNANDO,BARNES,2-21-2001,M,M,fernando47@adventure-works.com,"$80,000",5,Partial College,Professional,N
11301,MR.,CAMERON,RODRIGUEZ,5-30-2001,M,M,cameron38@adventure-works.com,"$80,000",5,Partial College,Professional,Y
11302,MR.,SPENCER,RUSSELL,12-02-2001,S,M,spencer22@adventure-works.com,"$90,000",4,High School,Professional,N
11303,MRS.,JULIA,COLEMAN,10-01-2001,S,F,julia72@adventure-works.com,"$90,000",4,High School,Professional,N
11304,MS.,JULIA,GARCIA,03-07-2001,M,F,julia38@adventure-works.com,"$100,000",0,Partial College,Professional,Y
11305,MR.,SEAN,EVANS,06-09-2001,M,M,sean31@adventure-works.com,"$110,000",3,Partial College,Professional,N
11306,MR.,MICAH,ZHOU,06-12-2001,M,M,micah19@adventure-works.com,"$110,000",3,Partial College,Professional,N
11307,MR.,HUNTER,RODRIGUEZ,10-25-1995,M,M,hunter53@adventure-works.com,"$80,000",2,Partial High School,Skilled Manual,Y
11308,MR.,IAN,GONZALES,2-23-1995,M,M,ian57@adventure-works.com,"$60,000",2,High School,Professional,N
11309,MRS.,VICTORIA,LEWIS,06-02-1995,S,F,victoria20@adventure-works.com,"$60,000",2,High School,Professional,Y
11310,MRS.,ERIN,SANDERS,6-29-1994,S,F,erin7@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,Y
11311,MRS.,GABRIELLE,LOPEZ,8-14-1994,S,F,gabrielle63@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,N
11312,MRS.,SARA,RICHARDSON,3-24-1994,S,F,sara10@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,Y
11313,MR.,TREVOR,JENKINS,2-17-1994,S,M,trevor6@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,Y
11315,MRS.,HAILEY,WARD,9-21-1994,S,F,hailey12@adventure-works.com,"$70,000",3,Graduate Degree,Mgmnt,N
11316,MR.,LUKE,ALLEN,11-07-1994,M,M,luke52@adventure-works.com,"$60,000",3,Graduate Degree,Mgmnt,Y
11317,MRS.,VICTORIA,RUSSELL,09-07-1993,S,F,victoria66@adventure-works.com,"$40,000",3,Partial College,Professional,N
11318,MRS.,JESSICA,WILSON,10-16-1993,S,F,jessica54@adventure-works.com,"$40,000",3,Partial College,Professional,N
11319,MRS.,JADE,BAILEY,4-17-1978,M,F,jade13@adventure-works.com,"$70,000",4,Graduate Degree,Mgmnt,N
11320,MRS.,MORGAN,HILL,6-16-1978,M,F,morgan19@adventure-works.com,"$80,000",4,Graduate Degree,Mgmnt,Y
11321,MR.,TERRANCE,RAMAN,6-28-1979,M,M,terrance9@adventure-works.com,"$90,000",5,Bachelors,Mgmnt,Y
11322,MRS.,SYDNEY,GARCIA,03-05-1979,M,F,sydney78@adventure-works.com,"$90,000",5,Bachelors,Mgmnt,Y
11323,MR.,JOSE,PATTERSON,06-10-1979,S,M,jose33@adventure-works.com,"$120,000",2,Graduate Degree,Mgmnt,Y
11324,MR.,ZACHARY,ANDERSON,05-03-1980,M,M,zachary39@adventure-works.com,"$90,000",5,Bachelors,Mgmnt,Y
11325,MR.,ELIJAH,ROSS,6-21-1980,S,M,elijah7@adventure-works.com,"$90,000",5,Bachelors,Mgmnt,Y
11326,MR.,RAFAEL,XIE,6-15-1980,M,M,rafael26@adventure-works.com,"$130,000",2,Bachelors,Mgmnt,Y
11327,MR.,JAIME,MORENO,2-22-1981,M,M,jaime48@adventure-works.com,"$90,000",5,Bachelors,Mgmnt,Y
11328,MR.,JULIAN,GRIFFIN,12-21-1980,M,M,julian20@adventure-works.com,"$90,000",5,Bachelors,Mgmnt,Y
11329,MR.,ANDY,ALVAREZ,7-15-1981,S,M,andy9@adventure-works.com,"$90,000",5,Bachelors,Mgmnt,Y
11330,MR.,RYAN,THOMPSON,05-03-1981,M,M,ryan38@adventure-works.com,"$110,000",2,Graduate Degree,Mgmnt,Y
11331,MRS.,SAMANTHA,JENKINS,6-26-2009,M,F,samantha32@adventure-works.com,"$90,000",4,Partial College,Skilled Manual,Y
11332,MRS.,DEANNA,RAMOS,9-24-2003,S,F,deanna44@adventure-works.com,"$10,000",1,Graduate Degree,Manual,Y
11333,MRS.,EMILY,MILLER,6-30-2003,M,F,emily6@adventure-works.com,"$20,000",1,Graduate Degree,Clerical,Y
11334,MRS.,NICOLE,BROWN,03-12-2002,M,F,nicole4@adventure-works.com,"$10,000",1,Bachelors,Manual,Y
11335,MRS.,CARLA,RAMAN,6-14-2002,M,F,carla14@adventure-works.com,"$10,000",1,Bachelors,Manual,Y
11336,MR.,SHAUN,RAJI,03-02-2003,M,M,shaun21@adventure-works.com,"$20,000",1,Graduate Degree,Clerical,Y
11337,MR.,JEROME,ROMERO,09-11-2002,M,M,jerome7@adventure-works.com,"$10,000",1,Bachelors,Manual,Y
11338,MR.,FRANK,NAVARRO,7-31-2002,M,M,frank17@adventure-works.com,"$20,000",1,Graduate Degree,Clerical,Y
11339,MR.,DENNIS,SHE,6-28-2002,S,M,dennis25@adventure-works.com,"$20,000",1,Graduate Degree,Clerical,Y
11340,MRS.,MELODY,MUNOZ,3-27-1977,M,F,melody8@adventure-works.com,"$10,000",1,Graduate Degree,Clerical,Y
11341,MR.,RANDY,ZENG,08-11-1977,M,M,randy24@adventure-works.com,"$20,000",1,Graduate Degree,Clerical,Y
11342,MR.,MARSHALL,WANG,03-01-2003,M,M,marshall0@adventure-works.com,"$30,000",5,Graduate Degree,Clerical,Y
11343,MR.,ARTHUR,CARLSON,09-03-1999,M,M,arthur41@adventure-works.com,"$10,000",1,Bachelors,Manual,Y
11344,MRS.,JESSIE,JIMENEZ,7-14-1998,M,F,jessie3@adventure-works.com,"$10,000",1,Partial College,Manual,Y
11345,MRS.,ROBIN,RAMOS,03-02-1998,S,F,robin13@adventure-works.com,"$10,000",1,Partial College,Manual,Y
11346,MRS.,DEANNA,GUTIERREZ,05-11-1996,S,F,deanna37@adventure-works.com,"$10,000",2,Partial College,Manual,Y
11347,MR.,ROY,NAVARRO,12-12-1996,M,M,roy30@adventure-works.com,"$10,000",2,Partial College,Manual,Y
11348,MR.,SHAWN,RAI,09-11-1996,M,M,shawn19@adventure-works.com,"$10,000",2,Partial College,Manual,Y
11349,MRS.,MINDY,LUO,8-24-1995,M,F,mindy10@adventure-works.com,"$10,000",2,Partial College,Manual,Y
11350,MRS.,CARA,ZHOU,01-04-1978,M,F,cara5@adventure-works.com,"$30,000",1,Graduate Degree,Clerical,Y
11351,MRS.,ANNE,RAMOS,3-26-1980,S,F,anne19@adventure-works.com,"$20,000",1,Bachelors,Clerical,Y
11352,MR.,RAYMOND,RODRIGUEZ,2-25-1981,M,M,raymond20@adventure-works.com,"$10,000",2,Partial College,Manual,Y
11353,MRS.,CARRIE,ORTEGA,06-01-1982,S,F,carrie19@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
11354,MRS.,DEANNA,SUAREZ,2-13-1983,M,F,deanna45@adventure-works.com,"$20,000",1,Partial College,Manual,Y
11355,MR.,ROBERTO,GUTIERREZ,12-18-1983,M,M,roberto11@adventure-works.com,"$40,000",1,Graduate Degree,Clerical,Y
11356,MR.,TERRENCE,CARSON,5-17-2021,S,M,terrence15@adventure-works.com,"$10,000",0,Partial College,Manual,N
11357,MR.,RAMON,YE,03-12-2020,S,M,ramon9@adventure-works.com,"$10,000",0,Partial College,Manual,N
11358,MS.,CYNTHIA,MALHOTRA,11-01-2019,S,F,cynthia9@adventure-works.com,"$10,000",0,Partial College,Manual,N
11359,MR.,JARROD,PRASAD,8-25-2019,S,M,jarrod9@adventure-works.com,"$10,000",0,Partial College,Manual,N
11360,MR.,TYRONE,SERRANO,7-23-2019,S,M,tyrone15@adventure-works.com,"$10,000",0,Partial College,Manual,Y
11361,MS.,CINDY,RAMOS,4-18-2018,M,F,cindy22@adventure-works.com,"$10,000",0,High School,Manual,Y
11362,MR.,DAMIEN,SHAN,11-01-2018,M,M,damien26@adventure-works.com,"$10,000",0,High School,Manual,N
11363,MR.,JULIAN,ROSS,10-10-2018,S,M,julian5@adventure-works.com,"$10,000",0,High School,Manual,N
11365,MRS.,BRITTNEY,SUN,5-29-2020,S,F,brittney12@adventure-works.com,"$10,000",1,High School,Manual,N
11366,MS.,VIRGINIA,PATEL,10-14-2020,M,F,virginia4@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
11367,MR.,CALVIN,NARA,02-12-2020,M,M,calvin15@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
11368,MR.,EDWARD,MILLER,11-15-2019,S,M,edward28@adventure-works.com,"$10,000",1,High School,Manual,N
11369,MS.,ASHLEE,TANG,7-25-2019,M,F,ashlee11@adventure-works.com,"$20,000",0,Bachelors,Clerical,N
11370,MS.,ALICIA,XU,3-22-2019,M,F,alicia3@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
11371,MS.,LACEY,JAI,5-17-2019,M,F,lacey1@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
11372,MS.,WENDY,ROMERO,05-05-2019,S,F,wendy8@adventure-works.com,"$20,000",0,Bachelors,Clerical,Y
11373,MRS.,CARLY,LUO,09-09-1984,M,F,carly5@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
11374,MR.,JIMMY,ORTEGA,6-17-1984,S,M,jimmy26@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
11375,MR.,FRANCISCO,MARTINEZ,4-28-1984,M,M,francisco19@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
11376,MR.,LANCE,VAZQUEZ,5-30-1984,S,M,lance14@adventure-works.com,"$40,000",1,Graduate Degree,Clerical,Y
11377,MR.,DAVID,ROBINETT,2-13-2002,M,M,david22@adventure-works.com,"$30,000",4,Graduate Degree,Clerical,Y
11378,MRS.,SHANNON,LIANG,05-12-2001,S,F,shannon15@adventure-works.com,"$10,000",1,High School,Manual,N
11379,MR.,GARY,VAZQUEZ,11-07-2000,M,M,gary25@adventure-works.com,"$10,000",1,High School,Manual,Y
11380,MR.,MITCHELL,KUMAR,2-20-2000,S,M,mitchell7@adventure-works.com,"$20,000",2,Partial College,Manual,Y
11381,MRS.,MEREDITH,RAMAN,08-11-2000,M,F,meredith11@adventure-works.com,"$20,000",2,Partial College,Manual,Y
11382,MR.,EDWARD,PATTERSON,01-09-1999,M,M,edward59@adventure-works.com,"$20,000",2,Partial College,Manual,Y
11384,MRS.,TIFFANY,WANG,10-06-2001,M,F,tiffany1@adventure-works.com,"$30,000",3,Bachelors,Clerical,Y
11385,MR.,MIGUEL,ALLEN,08-01-2001,S,M,miguel24@adventure-works.com,"$30,000",3,Bachelors,Clerical,Y
11387,MRS.,MEGAN,RAMIREZ,5-22-2000,S,F,megan44@adventure-works.com,"$40,000",3,Graduate Degree,Clerical,Y
11388,MR.,JOSEPH,MARTIN,7-13-2000,M,M,joseph21@adventure-works.com,"$40,000",3,Graduate Degree,Clerical,Y
11389,MR.,KARL,SHAN,4-14-2011,S,M,karl11@adventure-works.com,"$10,000",1,High School,Manual,N
11390,MRS.,CHRISTINE,RAJI,10-09-2011,S,F,christine16@adventure-works.com,"$10,000",1,High School,Manual,N
11391,MRS.,LINDSAY,XIE,12-17-2011,S,F,lindsay3@adventure-works.com,"$10,000",2,High School,Manual,Y
11392,MR.,WILLIE,ZHAO,1-28-2011,S,M,willie8@adventure-works.com,"$10,000",2,High School,Manual,Y
11393,MR.,KURT,PAL,01-07-2010,S,M,kurt12@adventure-works.com,"$10,000",2,High School,Manual,Y
11394,MR.,GEORGE,MCDONALD,10-13-2010,S,M,george13@adventure-works.com,"$10,000",2,High School,Manual,Y
11395,MS.,BETH,GUTIERREZ,10-08-2011,S,F,beth13@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
11396,MR.,IAN,LOPEZ,9-25-2010,M,M,ian27@adventure-works.com,"$10,000",2,High School,Manual,N
11397,MS.,LATOYA,SHAN,5-25-2010,S,F,latoya9@adventure-works.com,"$20,000",0,Partial College,Manual,N
11398,MR.,COLIN,NATH,8-30-2010,S,M,colin41@adventure-works.com,"$30,000",0,Bachelors,Clerical,Y
11399,MRS.,BRENDA,MEHTA,7-25-2010,S,F,brenda17@adventure-works.com,"$30,000",1,Bachelors,Clerical,Y
11400,MR.,FRANKLIN,RAJI,04-09-2010,S,M,franklin38@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
11401,MS.,LINDA,NAVARRO,8-16-2010,M,F,linda25@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
11402,MS.,KELLI,CAI,11-10-2010,M,F,kelli21@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
11403,MS.,NANCY,SCHMIDT,12-30-2009,S,F,nancy13@adventure-works.com,"$40,000",0,Graduate Degree,Clerical,Y
11404,MRS.,MEGAN,TAYLOR,12-21-1992,S,F,megan12@adventure-works.com,"$10,000",3,Partial College,Manual,N
11405,MRS.,BONNIE,GOEL,02-06-1993,S,F,bonnie25@adventure-works.com,"$10,000",3,Partial College,Manual,N
11406,MRS.,LATOYA,XU,6-23-1993,M,F,latoya4@adventure-works.com,"$20,000",2,Partial College,Manual,Y
11407,MR.,MARIO,SHE,3-23-1993,M,M,mario0@adventure-works.com,"$20,000",2,Partial College,Manual,Y
11408,MR.,DARREN,GILL,05-04-1994,M,M,darren36@adventure-works.com,"$10,000",2,High School,Manual,N
11409,MRS.,JACQUELINE,HAYES,2-23-2009,S,F,jacqueline23@adventure-works.com,"$10,000",2,High School,Manual,Y
11410,MR.,MAURICE,GOEL,8-15-2009,M,M,maurice20@adventure-works.com,"$20,000",1,Partial College,Manual,Y
11411,MR.,DEVIN,ROSS,02-02-1995,M,M,devin69@adventure-works.com,"$80,000",3,Partial College,Professional,N
11412,MRS.,SYDNEY,BRYANT,3-30-1995,S,F,sydney40@adventure-works.com,"$80,000",4,Partial College,Professional,Y
11413,MRS.,MEGAN,STEWART,04-05-1995,M,F,megan27@adventure-works.com,"$80,000",4,Partial College,Professional,N
11414,MR.,IAN,RICHARDSON,03-08-1995,S,M,ian76@adventure-works.com,"$80,000",4,Partial College,Professional,Y
11415,MR.,RANDY,SHE,5-26-1985,S,M,randy25@adventure-works.com,"$90,000",5,Partial College,Professional,N
11416,MRS.,KATRINA,BECKER,03-09-1986,M,F,katrina19@adventure-works.com,"$60,000",3,Partial High School,Skilled Manual,Y
11417,MRS.,LACEY,ZHENG,2-16-1986,M,F,lacey32@adventure-works.com,"$70,000",5,High School,Professional,Y
11418,MR.,RAFAEL,HU,1-30-1986,S,M,rafael20@adventure-works.com,"$90,000",5,Partial College,Professional,N
11419,MR.,KYLE,SCOTT,02-08-1986,M,M,kyle43@adventure-works.com,"$150,000",3,Graduate Degree,Mgmnt,Y
11420,MR.,JORDAN,TURNER,07-02-1987,M,M,jordan59@adventure-works.com,"$100,000",2,Bachelors,Mgmnt,Y
11421,MRS.,AMY,SUN,07-09-1987,M,F,amy19@adventure-works.com,"$110,000",3,Bachelors,Mgmnt,Y
11422,MR.,DUSTIN,DENG,8-22-1987,M,M,dustin1@adventure-works.com,"$170,000",4,Bachelors,Mgmnt,Y
11423,MRS.,JASMINE,STEWART,10-26-1995,M,F,jasmine22@adventure-works.com,"$80,000",4,Partial College,Professional,N
11424,MRS.,PAMELA,GARCIA,11-27-1994,M,F,pamela18@adventure-works.com,"$80,000",4,Partial College,Professional,Y
11425,MRS.,ARIANA,GRAY,7-27-1995,M,F,ariana5@adventure-works.com,"$90,000",4,High School,Professional,Y
11426,MR.,KRISTOPHER,MEHTA,9-22-1994,M,M,kristopher12@adventure-works.com,"$110,000",3,Bachelors,Mgmnt,Y
11427,MRS.,DESIREE,DOMINGUEZ,12-08-1994,M,F,desiree9@adventure-works.com,"$110,000",2,Partial College,Professional,Y
11428,MRS.,DEANNA,PEREZ,08-12-1994,S,F,deanna24@adventure-works.com,"$120,000",2,Bachelors,Mgmnt,Y
11429,MR.,MARCO,LOPEZ,07-06-1993,M,M,marco17@adventure-works.com,"$80,000",4,Partial College,Professional,Y
11430,MRS.,CASEY,YUAN,3-14-1993,M,F,casey7@adventure-works.com,"$90,000",4,High School,Professional,Y
11431,MR.,BRYANT,GARCIA,10-17-1993,M,M,bryant14@adventure-works.com,"$110,000",4,Partial College,Professional,Y
11432,MRS.,DOMINIQUE,PRASAD,8-31-1992,M,F,dominique7@adventure-works.com,"$80,000",4,High School,Professional,Y
